2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,LAUNCHING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
2869,0:00:17,0,C,F,N,N,4294967295,0.00,0.00,51,0.00,0.00,0.00,0,DESCENDING,0,0,CXON
