2869,0:00:03,1,S1,38.0,24.0,0.00
2869,0:00:05,2,S1,38.0,24.0,0.00
2869,0:00:06,3,S1,38.0,24.0,0.00
2869,0:00:07,4,S1,38.0,24.0,0.00
2869,0:00:08,5,S1,38.0,24.0,0.00
2869,0:00:09,6,S1,38.0,24.0,0.00
2869,0:00:10,7,S1,38.0,24.0,0.00
2869,0:00:11,8,S1,38.0,24.0,0.00
2869,0:00:12,9,S1,38.0,24.0,0.00
2869,0:00:13,10,S1,38.0,24.0,0.00
2869,0:00:14,11,S1,38.0,24.0,0.00
2869,0:00:15,12,S1,38.0,24.0,0.00
2869,0:00:16,13,S1,38.0,24.0,0.00
2869,0:00:17,14,S1,38.0,24.0,0.00
2869,0:00:19,15,S1,38.0,24.0,0.00
2869,0:00:20,16,S1,38.0,24.0,0.00
2869,0:00:21,17,S1,38.0,24.0,0.00
2869,0:00:22,18,S1,38.0,24.0,0.00
2869,0:00:23,19,S1,38.0,24.0,0.00
2869,0:00:24,20,S1,38.0,24.0,0.00
2869,0:00:25,21,S1,38.0,24.0,0.00
2869,0:00:26,22,S1,38.0,24.0,0.00
2869,0:00:27,23,S1,38.0,24.0,0.00
2869,0:00:28,24,S1,38.0,24.0,0.00
2869,0:00:29,25,S1,38.0,24.0,0.00
2869,0:00:30,26,S1,38.0,24.0,0.00
2869,0:00:31,27,S1,38.0,24.0,0.00
2869,0:00:32,28,S1,38.0,24.0,0.00
2869,0:00:34,29,S1,38.0,24.0,0.00
2869,0:00:35,30,S1,38.0,24.0,0.00
2869,0:00:36,31,S1,38.0,24.0,0.00
2869,0:00:37,32,S1,38.0,24.0,0.00
2869,0:00:38,33,S1,38.0,24.0,0.00
2869,0:00:39,34,S1,38.0,24.0,0.00
2869,0:00:40,35,S1,38.0,24.0,0.00
2869,0:00:41,36,S1,38.0,24.0,0.00
2869,0:00:42,37,S1,38.0,24.0,0.00
2869,0:00:43,38,S1,38.0,24.0,0.00
2869,0:00:44,39,S1,38.0,24.0,0.00
2869,0:00:45,40,S1,38.0,24.0,0.00
2869,0:00:46,41,S1,38.0,24.0,0.00
2869,0:00:48,42,S1,38.0,24.0,0.00
2869,0:00:49,43,S1,38.0,24.0,0.00
2869,0:00:50,44,S1,38.0,24.0,0.00
2869,0:00:51,45,S1,38.0,24.0,0.00
2869,0:00:52,46,S1,38.0,24.0,0.00
2869,0:00:53,47,S1,38.0,24.0,0.00
2869,0:00:54,48,S1,38.0,24.0,0.00
2869,0:00:55,49,S1,38.0,24.0,0.00
2869,0:00:56,50,S1,38.0,24.0,0.00
2869,0:00:57,51,S1,38.0,24.0,0.00
2869,0:00:58,52,S1,38.0,24.0,0.00
2869,0:00:59,53,S1,38.0,24.0,0.00
2869,0:01:00,54,S1,38.0,24.0,0.00
2869,0:01:01,55,S1,38.0,24.0,0.00
2869,0:01:02,56,S1,38.0,24.0,0.00
2869,0:01:04,57,S1,38.0,24.0,0.00
2869,0:01:05,58,S1,38.0,24.0,0.00
2869,0:01:06,59,S1,38.0,24.0,0.00
2869,0:01:07,60,S1,38.0,24.0,0.00
2869,0:01:08,61,S1,38.0,24.0,0.00
2869,0:01:09,62,S1,38.0,24.0,0.00
2869,0:01:10,63,S1,38.0,24.0,0.00
2869,0:01:11,64,S1,38.0,24.0,0.00
2869,0:01:12,65,S1,38.0,24.0,0.00
2869,0:01:13,66,S1,38.0,24.0,0.00
2869,0:01:14,67,S1,38.0,24.0,0.00
2869,0:01:15,68,S1,38.0,24.0,0.00
2869,0:01:16,69,S1,38.0,24.0,0.00
2869,0:01:17,70,S1,38.0,24.0,0.00
2869,0:01:19,71,S1,38.0,24.0,0.00
2869,0:01:20,72,S1,38.0,24.0,0.00
2869,0:01:21,73,S1,38.0,24.0,0.00
2869,0:01:22,74,S1,38.0,24.0,0.00
2869,0:01:23,75,S1,38.0,24.0,0.00
2869,0:01:24,76,S1,38.0,24.0,0.00
2869,0:01:25,77,S1,38.0,24.0,0.00
2869,0:01:26,78,S1,38.0,24.0,0.00
2869,0:01:27,79,S1,38.0,24.0,0.00
2869,0:01:28,80,S1,38.0,24.0,0.00
2869,0:01:29,81,S1,38.0,24.0,0.00
2869,0:01:30,82,S1,38.0,24.0,0.00
2869,0:01:31,83,S1,38.0,24.0,0.00
2869,0:01:32,84,S1,38.0,24.0,0.00
2869,0:01:34,85,S1,38.0,24.0,0.00
2869,0:01:35,86,S1,38.0,24.0,0.00
2869,0:01:36,87,S1,38.0,24.0,0.00
2869,0:01:37,88,S1,38.0,24.0,0.00
2869,0:01:38,89,S1,38.0,24.0,0.00
2869,0:01:39,90,S1,38.0,24.0,0.00
2869,0:01:40,91,S1,38.0,24.0,0.00
2869,0:01:41,92,S1,38.0,24.0,0.00
2869,0:01:42,93,S1,38.0,24.0,0.00
2869,0:01:43,94,S1,38.0,24.0,0.00
2869,0:01:44,95,S1,38.0,24.0,0.00
2869,0:01:45,96,S1,38.0,24.0,0.00
2869,0:01:46,97,S1,38.0,24.0,0.00
2869,0:01:48,98,S1,38.0,24.0,0.00
2869,0:01:49,99,S1,38.0,24.0,0.00
2869,0:01:50,100,S1,38.0,24.0,0.00
2869,0:01:51,101,S1,38.0,24.0,0.00
2869,0:01:52,102,S1,38.0,24.0,0.00
2869,0:01:53,103,S1,38.0,24.0,0.00
2869,0:01:54,104,S1,38.0,24.0,0.00
2869,0:01:55,105,S1,38.0,24.0,0.00
2869,0:01:56,106,S1,38.0,24.0,0.00
2869,0:01:57,107,S1,38.0,24.0,0.00
2869,0:01:58,108,S1,38.0,24.0,0.00
2869,0:01:59,109,S1,38.0,24.0,0.00
2869,0:02:00,110,S1,38.0,24.0,0.00
2869,0:02:01,111,S1,38.0,24.0,0.00
2869,0:02:03,112,S1,38.0,24.0,0.00
2869,0:02:04,113,S1,38.0,24.0,0.00
2869,0:02:05,114,S1,38.0,24.0,0.00
2869,0:02:06,115,S1,38.0,24.0,0.00
2869,0:02:07,116,S1,38.0,24.0,0.00
2869,0:02:08,117,S1,38.0,24.0,0.00
2869,0:02:09,118,S1,38.0,24.0,0.00
2869,0:02:10,119,S1,38.0,24.0,0.00
2869,0:02:11,120,S1,38.0,24.0,0.00
2869,0:02:12,121,S1,38.0,24.0,0.00
2869,0:02:13,122,S1,38.0,24.0,0.00
2869,0:02:14,123,S1,38.0,24.0,0.00
2869,0:02:15,124,S1,38.0,24.0,0.00
2869,0:02:16,125,S1,38.0,24.0,0.00
2869,0:02:18,126,S1,38.0,24.0,0.00
2869,0:02:19,127,S1,38.0,24.0,0.00
2869,0:02:20,128,S1,38.0,24.0,0.00
2869,0:02:21,129,S1,38.0,24.0,0.00
2869,0:02:22,130,S1,38.0,24.0,0.00
2869,0:02:23,131,S1,38.0,24.0,0.00
2869,0:02:24,132,S1,38.0,24.0,0.00
2869,0:02:25,133,S1,38.0,24.0,0.00
2869,0:02:26,134,S1,38.0,24.0,0.00
2869,0:02:27,135,S1,38.0,24.0,0.00
2869,0:02:28,136,S1,38.0,24.0,0.00
2869,0:02:29,137,S1,38.0,24.0,0.00
2869,0:02:30,138,S1,38.0,24.0,0.00
2869,0:02:32,139,S1,38.0,24.0,0.00
2869,0:02:33,140,S1,38.0,24.0,0.00
2869,0:02:34,141,S1,38.0,24.0,0.00
2869,0:02:35,142,S1,38.0,24.0,0.00
2869,0:02:36,143,S1,38.0,24.0,0.00
2869,0:02:37,144,S1,38.0,24.0,0.00
2869,0:02:38,145,S1,38.0,24.0,0.00
2869,0:02:39,146,S1,38.0,24.0,0.00
2869,0:02:40,147,S1,38.0,24.0,0.00
2869,0:02:41,148,S1,38.0,24.0,0.00
2869,0:02:42,149,S1,38.0,24.0,0.00
2869,0:02:43,150,S1,38.0,24.0,0.00
2869,0:02:44,151,S1,38.0,24.0,0.00
2869,0:02:46,152,S1,38.0,24.0,0.00
2869,0:02:47,153,S1,38.0,24.0,0.00
2869,0:02:48,154,S1,38.0,24.0,0.00
2869,0:02:49,155,S1,38.0,24.0,0.00
2869,0:02:50,156,S1,38.0,24.0,0.00
2869,0:02:51,157,S1,38.0,24.0,0.00
2869,0:02:52,158,S1,38.0,24.0,0.00
2869,0:02:53,159,S1,38.0,24.0,0.00
2869,0:02:54,160,S1,38.0,24.0,0.00
2869,0:02:55,161,S1,38.0,24.0,0.00
2869,0:02:56,162,S1,38.0,24.0,0.00
2869,0:02:57,163,S1,38.0,24.0,0.00
2869,0:02:58,164,S1,38.0,24.0,0.00
2869,0:03:00,165,S1,38.0,24.0,0.00
2869,0:03:01,166,S1,38.0,24.0,0.00
2869,0:03:02,167,S1,38.0,24.0,0.00
2869,0:03:03,168,S1,38.0,24.0,0.00
2869,0:03:04,169,S1,38.0,24.0,0.00
2869,0:03:05,170,S1,38.0,24.0,0.00
2869,0:03:06,171,S1,38.0,24.0,0.00
2869,0:03:07,172,S1,38.0,24.0,0.00
2869,0:03:08,173,S1,38.0,24.0,0.00
2869,0:03:09,174,S1,38.0,24.0,0.00
2869,0:03:10,175,S1,38.0,24.0,0.00
2869,0:03:11,176,S1,38.0,24.0,0.00
2869,0:03:12,177,S1,38.0,24.0,0.00
2869,0:03:13,178,S1,38.0,24.0,0.00
2869,0:03:15,179,S1,38.0,24.0,0.00
2869,0:03:16,180,S1,38.0,24.0,0.00
2869,0:03:17,181,S1,38.0,24.0,0.00
2869,0:03:18,182,S1,38.0,24.0,0.00
2869,0:03:19,183,S1,38.0,24.0,0.00
2869,0:03:20,184,S1,38.0,24.0,0.00
2869,0:03:21,185,S1,38.0,24.0,0.00
2869,0:03:22,186,S1,38.0,24.0,0.00
2869,0:03:23,187,S1,38.0,24.0,0.00
2869,0:03:24,188,S1,38.0,24.0,0.00
2869,0:03:25,189,S1,38.0,24.0,0.00
2869,0:03:26,190,S1,38.0,24.0,0.00
